,company_name,specific_bean_origin,ref,review_date,cocoa_percentage,company_location,rating,broad_bean_origin,cluster,mode_cluster
1483,Coppeneur,Chuao,478,2010,0.7,Germany,3.0,Venezuela,2,2
1484,Coppeneur,"Los Rios, H. Iara",558,2010,0.72,Germany,2.5,Ecuador,1,2
1485,Coppeneur,Trinidad,558,2010,0.72,Germany,3.0,Trinidad,2,2
1486,Coppeneur,Jamaica,558,2010,0.72,Germany,3.25,Jamaica,2,2
1487,Coppeneur,Ocumare 61,558,2010,0.72,Germany,3.25,Venezuela,2,2
1488,Coppeneur,"Porcelana, Apotequil",341,2009,0.72,Germany,3.0,Peru,2,2
1489,Coppeneur,"Porcelana, Apotequil",445,2009,0.62,Germany,3.25,Peru,2,2
1490,Coppeneur,Chuao 100hr,451,2009,0.7,Germany,3.5,Venezuela,2,2
1491,Coppeneur,Chuao 70hr,451,2009,0.7,Germany,3.75,Venezuela,2,2
1492,Coppeneur,"Porcelana, Tabasco, Mexico",220,2008,0.72,Germany,3.0,Mexico,2,2
1493,Coppeneur,"Porcelana, Venezuela",220,2008,0.72,Germany,3.0,Venezuela,2,2
1494,Coppeneur,"Sambirano, Menava P.",196,2007,0.72,Germany,3.0,Madagascar,2,2
1495,Edelmond,Porcelana,1876,2016,0.68,Germany,3.0,Venezuela,0,2
1496,Georgia Ramon,Akesson P.,1642,2015,0.65,Germany,3.25,Madagascar,0,2
1497,Georgia Ramon,ABOCFA Coop,1642,2015,0.7,Germany,4.0,Ghana,0,2
1498,Georgia Ramon,Conacado Coop,1646,2015,0.7,Germany,3.5,Domincan Republic,0,2
1499,Georgia Ramon,Conacado Coop,1646,2015,0.8,Germany,3.5,Domincan Republic,0,2
1500,Georgia Ramon,Akesson P.,1646,2015,0.75,Germany,3.5,Madagascar,0,2
1501,Hachez,Arriba,166,2007,0.77,Germany,2.5,Ecuador,1,2
1502,Heilemann,Peru,1876,2016,0.64,Germany,2.75,Peru,0,2
1503,Kakao,Peru,837,2012,0.64,Germany,2.5,Peru,2,2
1504,Kakao,Vanuatu,387,2009,0.65,Germany,3.75,Vanuatu,2,2
1505,Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,0.7,Germany,3.5,Bolivia,2,2
1506,Timo A. Meyer,"Belize, med roast",1836,2016,0.72,Germany,3.75,Belize,0,2
1507,Britarev,Ecuador,1638,2015,0.7,Russia,3.25,Ecuador,0,0
1508,Cacao Arabuco,Puerto Rico,1606,2015,0.7,Puerto Rico,2.5,Puerto Rico,1,1
1509,Forteza (Cortes),Dominican Republic,1776,2016,0.7,Puerto Rico,2.75,Domincan Republic,0,1
1510,Forteza (Cortes),Puerto Rico,1776,2016,0.8,Puerto Rico,2.75,Domincan Republic,1,1
1511,Loiza,Puerto Rico,1049,2013,0.65,Puerto Rico,2.5,Puerto Rico,2,1
1512,Cacao de Origen,Chuao,1688,2015,0.77,Venezuela,3.5,Venezuela,0,0
1513,Cacao de Origen,Rio Caribe,1692,2015,0.75,Venezuela,3.25,Venezuela,0,0
1514,Cacao de Origen,Agua Fria; Sucre region,1391,2014,0.75,Venezuela,2.5,Venezuela,1,0
1515,Cacao de Origen,Macuare; Miranda; Chloe formula,1391,2014,0.74,Venezuela,3.25,Venezuela,0,0
1516,Cacao de Origen,"Chuao, Aragua region",1391,2014,0.75,Venezuela,3.5,Venezuela,0,0
1517,Cacao de Origen,"Chuao, Aragua region",1395,2014,0.7,Venezuela,3.75,Venezuela,0,0
1518,Cacao de Origin,Hacienda la Trinidad,1668,2015,0.74,Venezuela,3.25,Venezuela,0,0
1519,El Rey,San Joaquin,1662,2015,0.7,Venezuela,3.75,Venezuela,0,0
1520,El Rey,"Rio Caribe, Cariaco",439,2009,0.605,Venezuela,2.75,Venezuela,2,0
1521,El Rey,"Rio Caribe, Macuro",439,2009,0.7,Venezuela,3.0,Venezuela,2,0
1522,El Rey,"Carenero Superior, Apamate",206,2008,0.74,Venezuela,2.5,Venezuela,1,0
1523,El Rey,"Carenero Superior, Bucare",206,2008,0.58,Venezuela,2.5,Venezuela,2,0
1524,El Rey,"Carenero Superior, Mijao",206,2008,0.61,Venezuela,3.0,Venezuela,2,0
1525,El Rey,"Carenero Superior, Gran Saman",32,2006,0.7,Venezuela,2.75,Venezuela,2,0
1526,Franceschi,Choroni,1355,2014,0.7,Venezuela,3.5,Venezuela,0,0
1527,Franceschi,Ocumare,1355,2014,0.7,Venezuela,3.75,Venezuela,0,0
1528,Franceschi,Canoabo,911,2012,0.7,Venezuela,3.75,Venezuela,0,0
1529,Franceschi,Sur del Lago,915,2012,0.6,Venezuela,3.5,Venezuela,2,0
1530,Suruca Chocolate,Venezuela,1796,2016,0.7,Venezuela,2.75,Venezuela,0,0
1531,Suruca Chocolate,Venezuela,1796,2016,0.6,Venezuela,3.0,Venezuela,0,0
1532,Cacao Hunters,Macondo,1816,2016,0.71,Colombia,3.75,Colombia,0,0
1533,Cacao Hunters,Perla Negra,1816,2016,0.74,Colombia,3.75,Colombia,0,0
1534,Cacao Hunters,Arhuacos,1662,2015,0.72,Colombia,3.75,Colombia,0,0
1535,Cacao Hunters,Sierra Nevada,1430,2014,0.64,Colombia,3.5,Colombia,0,0
1536,Cacao Hunters,Tumaco,1430,2014,0.7,Colombia,3.5,Colombia,0,0
1537,Cacao Hunters,"Boyaca, Aprocampa Coop, Pauna",1434,2014,0.69,Colombia,2.75,Colombia,0,0
1538,Cacao Hunters,Arauca,1434,2014,0.7,Colombia,3.25,Colombia,0,0
1539,Carlotta Chocolat,Arauca,1884,2016,0.65,Colombia,3.0,Colombia,0,0
1540,Carlotta Chocolat,Tumaco,1888,2016,0.65,Colombia,3.25,Colombia,0,0
1541,Carlotta Chocolat,Cordoba,1888,2016,0.65,Colombia,3.25,Colombia,0,0
1542,Carlotta Chocolat,Huila,1888,2016,0.65,Colombia,3.5,Colombia,0,0
1543,Carlotta Chocolat,Cesar,1888,2016,0.65,Colombia,3.5,Colombia,0,0
1544,Luker,Selva,552,2010,0.46,Colombia,2.75,"Colombia, Ecuador",2,0
1545,Luker,Macondo,552,2010,0.6,Colombia,3.0,"Colombia, Ecuador",2,0
1546,Luker,Misterio,552,2010,0.58,Colombia,3.0,"Colombia, Ecuador",2,0
1547,Luker,Santander,552,2010,0.65,Colombia,3.5,Colombia,2,0
1548,Manifesto Cacao,Colombia,1331,2014,0.7,Colombia,2.75,Colombia,0,0
1549,Mita,Tumaco,955,2012,0.65,Colombia,2.5,Colombia,2,0
1550,Santander (Compania Nacional),Colombian 2008,404,2009,0.75,Colombia,2.75,Colombia,1,0
1551,Santander (Compania Nacional),Colombian w/ nibs,414,2009,0.7,Colombia,3.0,Colombia,2,0
1552,Santander (Compania Nacional),Colombian Semi Dark,32,2006,0.53,Colombia,2.0,Colombia,2,0
1553,Santander (Compania Nacional),Colombian,32,2006,0.65,Colombia,3.0,Colombia,2,0
1554,Santander (Compania Nacional),Colombian Dark,32,2006,0.7,Colombia,4.0,Colombia,2,0
1555,Cacao Store,Madagascar,1684,2015,0.7,Japan,3.0,Madagascar,0,0
1556,Cacao Store,Peru,1684,2015,0.7,Japan,3.25,Peru,0,0
1557,Cacao Store,Vietnam,1684,2015,0.7,Japan,3.5,Vietnam,0,0
1558,ChocoReko,Patanemo,1454,2015,0.77,Japan,3.0,Venezuela,1,0
1559,Emily's,Patanemo,1450,2015,0.79,Japan,3.0,Venezuela,1,0
1560,Emily's,Peru,1454,2015,0.78,Japan,3.5,Peru,0,0
1561,Green Bean to Bar,Madagascar,1896,2016,0.7,Japan,3.5,Madagascar,0,0
1562,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",1892,2016,0.7,Japan,2.25,Peru,1,0
1563,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",1892,2016,0.7,Japan,2.5,Peru,1,0
1564,La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",1892,2016,0.7,Japan,3.0,Peru,0,0
1565,La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",1892,2016,0.7,Japan,3.0,Belize,0,0
1566,Minimal,"Acul-du-Nord, 2015",1920,2016,0.7,Japan,3.5,Haiti,0,0
1567,Tablette (aka Vanillabeans),Colombia,1450,2015,0.7,Japan,3.0,Colombia,0,0
1568,Tablette (aka Vanillabeans),Papua,1450,2015,0.62,Japan,3.25,Papua New Guinea,0,0
1569,Tablette (aka Vanillabeans),Vietnam,1450,2015,0.6,Japan,3.25,Vietnam,0,0
1570,Tablette (aka Vanillabeans),Trinidad,1680,2015,0.77,Japan,2.75,Trinidad,1,0
1571,Theobroma,"Piura Select, Cacao Blanc",1684,2015,0.7,Japan,3.25,Peru,0,0
1572,Captain Pembleton,"Saidor Estate, Madang P.",1263,2014,0.7,New Zealand,3.5,Papua New Guinea,0,0
1573,Captain Pembleton,Kulili Estate,1263,2014,0.7,New Zealand,3.75,Papua New Guinea,0,0
1574,Hogarth,Akesson's Estate,1712,2016,0.7,New Zealand,2.75,Madagascar,0,0
1575,Hogarth,Carenero Superior,1712,2016,0.72,New Zealand,2.75,Venezuela,0,0
1576,Hogarth,Conacado,1712,2016,0.75,New Zealand,3.25,Domincan Republic,0,0
1577,Hogarth,Gran Blanco,1712,2016,0.66,New Zealand,3.5,Peru,0,0
1578,Ocho,Sang Yum Coop,1760,2016,1.0,New Zealand,2.75,Samoa,1,0
1579,Ocho,Sang Yum Coop,1760,2016,0.7,New Zealand,3.5,Samoa,0,0
1580,Ocho,"PNG, Devotion",1411,2014,0.66,New Zealand,2.75,Papua New Guinea,0,0
1581,Ocho,"PNG, Revolution",1411,2014,0.7,New Zealand,3.0,Papua New Guinea,0,0
1582,Ocho,"PNG, Voodoo",1411,2014,0.88,New Zealand,3.25,Papua New Guinea,1,0
1583,Ocho,"PNG, Nib Bar",1411,2014,0.74,New Zealand,3.5,Papua New Guinea,0,0
1584,Solomons Gold,Solomon Island,1792,2016,0.7,New Zealand,3.25,Solomon Islands,0,0
1585,Solomons Gold,Solomon Island w/ nibs,1796,2016,0.75,New Zealand,3.25,Solomon Islands,0,0
1586,Wellington Chocolate Factory,Conacado,1756,2016,0.7,New Zealand,3.5,Dominican Republic,0,0
1587,Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,0.7,New Zealand,3.5,Peru,0,0
1588,Whittakers,Ghana,733,2011,0.72,New Zealand,2.5,Ghana,1,0
1589,Caribeans,"Antigua, Special Reserve",1582,2015,0.72,Costa Rica,3.5,Guatemala,0,0
1590,Caribeans,"Talamanca, Raul-Kekoldo community",1586,2015,0.72,Costa Rica,3.25,Costa Rica,0,0
1591,Caribeans,Anselmo Paraiso Estate,1586,2015,0.72,Costa Rica,3.5,Costa Rica,0,0
1592,Caribeans,Costa Rica,841,2012,0.72,Costa Rica,3.0,Costa Rica,0,0
1593,Caribeans,Costa Rica,845,2012,0.8,Costa Rica,2.75,Costa Rica,1,0
1594,Nahua,"Costa Rica, Oscuro",1049,2013,0.58,Costa Rica,2.5,Costa Rica,2,0
1595,Nahua,"Costa Rica, Oscuro",1049,2013,0.7,Costa Rica,3.0,Costa Rica,0,0
1596,Sibu,Oro,1586,2015,0.82,Costa Rica,3.25,Costa Rica,1,0
1597,Sibu,Oscuro,1586,2015,0.7,Costa Rica,3.5,Costa Rica,0,0
1598,Choco Dong,"Mekong Delta, early 2014 Harvest",1696,2015,0.7,South Korea,2.75,Vietnam,0,0
1599,Choco Dong,"Tawau, Oct. 2015 Harvest",1696,2015,0.7,South Korea,3.5,Malaysia,0,0
1600,Roasting Masters,"La Dorado, light roast",1844,2016,0.7,South Korea,3.25,Costa Rica,0,0
1601,Roasting Masters,"Tapanti, light roast",1844,2016,0.7,South Korea,3.25,Costa Rica,0,0
1602,Roasting Masters,Maleku,1844,2016,0.7,South Korea,3.25,Costa Rica,0,0
1603,Chokolat Elot (Girard),Guadeloupe,1149,2013,0.42,Martinique,2.75,Martinique,2,2
1604,Claudio Corallo,Terreiro Velho P.,470,2010,0.735,Sao Tome,3.75,Sao Tome & Principe,2,1
1605,Claudio Corallo,Terreiro Velho P. w/ sugar crystals,209,2008,0.8,Sao Tome,3.0,Sao Tome & Principe,1,1
1606,Claudio Corallo,Terreiro Velho P.,227,2008,0.75,Sao Tome,4.0,Sao Tome & Principe,2,1
1607,Claudio Corallo,Principe,252,2008,1.0,Sao Tome,1.0,Sao Tome & Principe,1,1
1608,Compania de Chocolate (Salgado),Sur del Lago,579,2010,0.7,Argentina,3.25,Venezuela,2,2
1609,Compania de Chocolate (Salgado),Carenero Superior,292,2008,0.8,Argentina,2.75,Venezuela,1,2
1610,Compania de Chocolate (Salgado),Moxos,292,2008,0.72,Argentina,3.25,Bolivia,2,2
1611,Compania de Chocolate (Salgado),Ocumare,292,2008,0.7,Argentina,3.75,Venezuela,2,2
1612,Compania de Chocolate (Salgado),Esmeraldas,296,2008,0.88,Argentina,2.75,Ecuador,1,2
1613,Salgado,Bahia Superior,288,2008,0.7,Argentina,3.5,Brazil,2,2
1614,Salgado,Esmeraldas,288,2008,0.7,Argentina,3.5,Ecuador,2,2
1615,Salgado,Carenero Superior,288,2008,0.7,Argentina,3.5,Venezuela,2,2
1616,Salgado,Rio Arriba,292,2008,0.7,Argentina,3.5,Ecuador,2,2
1617,Danta,Los Ujuxtes,1223,2014,0.82,Guatemala,3.25,Guatemala,1,0
1618,Danta,Chuao,987,2012,0.75,Guatemala,3.0,Venezuela,1,0
1619,Danta,Los Ujuxtes,987,2012,0.7,Guatemala,3.75,Guatemala,0,0
1620,Danta,Sambirano,987,2012,0.7,Guatemala,3.75,Madagascar,0,0
1621,Danta,Las Acacias E.,987,2012,0.7,Guatemala,4.0,Guatemala,0,0
1622,Danta,"Oscuro, Finca Chimelb",991,2012,0.7,Guatemala,3.25,Guatemala,0,0
1623,Danta,Los Ujuxtes,661,2011,0.6,Guatemala,3.5,Guatemala,2,0
1624,Danta,Las Acacias E.,423,2009,0.75,Guatemala,3.0,Guatemala,2,0
1625,Danta,Las Acacias E.,423,2009,0.6,Guatemala,3.25,Guatemala,2,0
1626,Rain Republic,Suchitepequez E.,470,2010,0.7,Guatemala,2.75,Guatemala,2,0
1627,De Villiers,Bundibugyo District,1832,2016,0.7,South Africa,2.5,Uganda,1,1
1628,De Villiers,"Sambirano Valley, batch 2477",1832,2016,0.7,South Africa,3.0,Madagascar,0,1
1629,Honest,"Ecuador, w/ nibs",1327,2014,0.72,South Africa,2.5,Ecuador,1,1
1630,El Ceibo,"Alto Beni, Covendo Region",709,2011,0.75,Bolivia,3.75,Bolivia,0,0
1631,El Ceibo,Alto Beni,252,2008,0.71,Bolivia,2.75,Bolivia,2,0
1632,Emerald Estate,Emerald Estate,1137,2013,0.6,Saint Lucia,2.75,St. Lucia,2,0
1633,Emerald Estate,Emerald Estate,1137,2013,0.7,Saint Lucia,3.25,St. Lucia,0,0
1634,Feitoria Cacao,Blue Mountain,1732,2016,0.76,Portugal,3.0,Jamaica,0,1
1635,Feitoria Cacao,Cuyagua,1736,2016,0.76,Portugal,2.5,Venezuela,1,1
1636,Feitoria Cacao,Maya Mountain,1736,2016,0.76,Portugal,2.75,Belize,1,1
1637,Fossa,"Akesson's E., Sambirano V.",1772,2016,0.7,Singapore,2.75,Madagascar,0,0
1638,Fossa,"Camino Verde P., Balao, Guayas",1776,2016,0.75,Singapore,3.5,Ecuador,0,0
1639,Fossa,"Kokoa Kamili Coop, Kilombero",1776,2016,0.67,Singapore,3.75,Tanzania,0,0
1640,Friis Holm,"Rugoso, Bad Fermentation",1912,2016,0.7,Denmark,3.5,Nicaragua,0,0
1641,Friis Holm (Bonnat),La Dalia,1680,2015,0.6,Denmark,3.0,Nicaragua,0,0
1642,Friis Holm (Bonnat),La Dalia,1680,2015,0.85,Denmark,3.25,Nicaragua,1,0
1643,Friis Holm (Bonnat),La Dalia,1259,2014,0.7,Denmark,3.5,Nicaragua,0,0
1644,Friis Holm (Bonnat),"Barba, Xoco",1034,2013,0.7,Denmark,3.25,Nicaragua,0,0
1645,Friis Holm (Bonnat),"Medagla, Xoco",1034,2013,0.7,Denmark,3.5,Nicaragua,0,0
1646,Friis Holm (Bonnat),"Chuno, triple turned, Xoco",895,2012,0.7,Denmark,3.25,Nicaragua,0,0
1647,Friis Holm (Bonnat),"Red Mayan, Xoco",899,2012,0.7,Denmark,3.25,Honduras,0,0
1648,Friis Holm (Bonnat),"Chuno, double turned, Xoco",899,2012,0.7,Denmark,3.25,Nicaragua,0,0
1649,Friis Holm (Bonnat),"Rugoso, Xoco",923,2012,0.7,Denmark,3.75,Nicaragua,0,0
1650,Friis Holm (Bonnat),"Johe, Xoco",623,2011,0.7,Denmark,3.25,Nicaragua,2,0
1651,Friis Holm (Bonnat),"Chuno, Xoco",623,2011,0.7,Denmark,3.5,Nicaragua,2,0
1652,Friis Holm (Bonnat),"Nicaliso, Xoco",623,2011,0.7,Denmark,3.5,Nicaragua,2,0
1653,Summerbird,Peru,1800,2016,0.61,Denmark,2.5,Peru,0,0
1654,Summerbird,Peru,1800,2016,0.71,Denmark,3.0,Peru,0,0
1655,Grand Place,"Ben Tre, Dong Nai",741,2011,0.72,Vietnam,3.0,Vietnam,2,0
1656,Marou,"Tan Phu Dong Island, Heart of Darkness",1650,2015,0.85,Vietnam,3.25,Vietnam,1,0
1657,Marou,Ben Tre,1650,2015,0.68,Vietnam,3.5,Vietnam,0,0
1658,Marou,"Dak Lak, Batch 2451",1650,2015,0.7,Vietnam,3.75,Vietnam,0,0
1659,Marou,"Tan Phu Dong, Treasure Island",1149,2013,0.75,Vietnam,3.5,Vietnam,0,0
1660,Marou,Ba Ria,845,2012,0.76,Vietnam,3.5,Vietnam,0,0
1661,Marou,Dong Nai,845,2012,0.72,Vietnam,3.5,Vietnam,0,0
1662,Marou,"Tien Giang, Gao Co-op",845,2012,0.7,Vietnam,3.5,Vietnam,0,0
1663,Marou,Ben Tre,849,2012,0.78,Vietnam,3.5,Vietnam,0,0
1664,Marou,Tien Giang,895,2012,0.8,Vietnam,3.0,Vietnam,1,0
1665,Marou,Lam Dong,955,2012,0.74,Vietnam,3.5,Vietnam,0,0
1666,Grenada Chocolate Co.,Grenada,494,2010,0.82,Grenada,3.25,Grenada,1,2
1667,Grenada Chocolate Co.,Grenada,363,2009,0.6,Grenada,2.75,Grenada,2,2
1668,Grenada Chocolate Co.,Grenada,241,2008,0.71,Grenada,2.5,Grenada,2,2
1669,Holy Cacao,Maranon,1872,2016,0.7,Israel,2.75,Peru,0,0
1670,Holy Cacao,"Camino Verde P., Balao, Guayas",1466,2015,0.7,Israel,3.5,Ecuador,0,0
1671,Holy Cacao,Sambirano,1466,2015,0.7,Israel,3.5,Madagascar,0,0
1672,Holy Cacao,Gran Couva,1466,2015,0.7,Israel,3.5,Trinidad,0,0
1673,Holy Cacao,Mara,1466,2015,0.7,Israel,3.5,Venezuela,0,0
1674,Holy Cacao,Ivory Coast,431,2009,0.7,Israel,2.5,Ivory Coast,2,0
1675,Holy Cacao,Hispaniola,431,2009,0.7,Israel,2.75,Dominican Republic,2,0
1676,Holy Cacao,San Martin,431,2009,0.7,Israel,3.5,Peru,2,0
1677,Holy Cacao,Hispaniola w/ nibs,431,2009,0.75,Israel,3.75,Dominican Republic,2,0
1678,Indah,India (south),1788,2016,0.61,India,2.5,India,0,0
1679,Jordis,Madagascar,1534,2015,0.63,Czech Republic,2.75,Madagascar,0,0
1680,Kah Kow,"Rizek Cacao, Cibao Valley, Domin. Rep.",1061,2013,0.7,Dominican Republic,3.5,Dominican Republic,0,0
1681,Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,0.82,Dominican Republic,3.0,Dominican Republic,1,0
1682,Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,0.55,Dominican Republic,3.25,Dominican Republic,2,0
1683,Kah Kow,"Rizek Cacao, Domin. Rep.",1073,2013,0.62,Dominican Republic,3.25,Dominican Republic,0,0
1684,Xocolat,Hispaniola,1057,2013,0.66,Dominican Republic,3.0,Dominican Republic,0,0
1685,Levy,Sambirano,1231,2014,0.71,Finland,3.5,Madagascar,0,0
1686,Lilla,Madagascar,1856,2016,0.7,Finland,3.0,Madagascar,0,0
1687,Madecasse (Cinagra),Madagascar,284,2008,0.67,Madagascar,3.5,Madagascar,2,2
1688,Madecasse (Cinagra),Madagascar,284,2008,0.7,Madagascar,3.75,Madagascar,2,2
1689,Madecasse (Cinagra),Madagascar,284,2008,0.63,Madagascar,4.0,Madagascar,2,2
1690,Madecasse (Cinagra),Madagascar,288,2008,0.75,Madagascar,3.5,Madagascar,2,2
1691,Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,0.75,Madagascar,2.75,Madagascar,2,2
1692,Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,0.73,Madagascar,3.5,Madagascar,2,2
1693,Menakao (aka Cinagra),Madagascar,837,2012,0.8,Madagascar,2.5,Madagascar,1,2
1694,Menakao (aka Cinagra),Madagascar,841,2012,0.72,Madagascar,2.5,Madagascar,1,2
1695,Robert (aka Chocolaterie Robert),Madagascar,1061,2013,0.75,Madagascar,3.25,Madagascar,0,2
1696,Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,0.68,Madagascar,3.25,Madagascar,0,2
1697,Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,0.72,Madagascar,3.5,Madagascar,0,2
1698,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.72,Madagascar,2.75,Madagascar,2,2
1699,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.76,Madagascar,2.75,Madagascar,1,2
1700,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.8,Madagascar,2.75,Madagascar,1,2
1701,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.7,Madagascar,3.0,Madagascar,2,2
1702,Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,0.68,Madagascar,3.0,Madagascar,2,2
1703,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.64,Madagascar,3.25,Madagascar,2,2
1704,Malagos,"Davao, Mt. Talamo foothills",1121,2013,0.65,Philippines,3.5,Philippines,0,0
1705,Malmo,Chuao,1856,2016,0.7,Sweden,3.0,Venezuela,0,0
1706,Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,0.7,Sweden,3.0,Brazil,0,0
1707,Metiisto,Akesson Estate,1267,2014,0.72,Sweden,3.5,Madagascar,0,0
1708,Svenska Kakaobolaget,Sri Lanka,1618,2015,0.7,Sweden,2.75,Sri Lanka,0,0
1709,The Barn,Peru,1614,2015,0.7,Sweden,3.0,Peru,0,0
1710,Manufaktura Czekolady,Johe,1844,2016,0.7,Poland,3.75,Nicaragua,0,0
1711,Manufaktura Czekolady,Peru,1848,2016,0.7,Poland,3.5,Peru,0,0
1712,Manufaktura Czekolady,Porcelana,1255,2014,0.7,Poland,3.75,Venezuela,0,0
1713,Manufaktura Czekolady,Kolumbia,1279,2014,0.85,Poland,3.5,Colombia,1,0
1714,Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,0.7,Poland,3.25,Dominican Republic,0,0
1715,Manufaktura Czekolady,Grand Cru Ghana,871,2012,0.7,Poland,3.5,Ghana,0,0
1716,Manufaktura Czekolady,Grand Cru Ecuador,875,2012,0.7,Poland,3.25,Ecuador,0,0
1717,Raw Cocoa,Raw,867,2012,0.7,Poland,2.5,,1,0
1718,Martin Mayer,Alto Beni,1836,2016,0.76,Austria,2.75,Bolivia,1,0
1719,Martin Mayer,Pisa,1836,2016,0.82,Austria,3.0,Haiti,1,0
1720,Martin Mayer,Tumaco,1836,2016,0.74,Austria,3.25,Colombia,0,0
1721,Zart Pralinen,"Millot P., Ambanja",1820,2016,0.7,Austria,3.5,Madagascar,0,0
1722,Zart Pralinen,UNOCACE,1824,2016,0.7,Austria,2.75,Ecuador,0,0
1723,Zart Pralinen,San Juan Estate,1824,2016,0.85,Austria,2.75,Trinidad,1,0
1724,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,0.85,Austria,3.0,Tanzania,1,0
1725,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,0.7,Austria,3.5,Tanzania,0,0
1726,Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,0.78,Austria,3.5,Trinidad,0,0
1727,Zotter,Raw,1205,2014,0.8,Austria,2.75,,1,0
1728,Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,0.72,Austria,3.5,Panama,0,0
1729,Zotter,Amazonas Frucht,801,2012,0.65,Austria,3.5,,0,0
1730,Zotter,"Satipo Pangoa region, 16hr conche",875,2012,0.7,Austria,3.0,Peru,2,0
1731,Zotter,"Satipo Pangoa region, 20hr conche",875,2012,0.7,Austria,3.5,Peru,0,0
1732,Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,0.62,Austria,3.75,Dominican Republic,0,0
1733,Zotter,El Oro,879,2012,0.75,Austria,3.0,Ecuador,1,0
1734,Zotter,Huiwani Coop,879,2012,0.75,Austria,3.0,Papua New Guinea,1,0
1735,Zotter,El Ceibo Coop,879,2012,0.9,Austria,3.25,Bolivia,1,0
1736,Zotter,Santo Domingo,879,2012,0.7,Austria,3.75,Dominican Republic,0,0
1737,Zotter,"Kongo, Highlands",883,2012,0.68,Austria,3.25,Congo,0,0
1738,Zotter,"Indianer, Raw",883,2012,0.58,Austria,3.5,,2,0
1739,Zotter,Peru,647,2011,0.7,Austria,3.75,Peru,0,0
1740,Zotter,Congo,749,2011,0.65,Austria,3.0,Congo,2,0
1741,Zotter,Kerala State,749,2011,0.65,Austria,3.5,India,2,0
1742,Zotter,Kerala State,781,2011,0.62,Austria,3.25,India,2,0
1743,Zotter,"Brazil, Mitzi Blue",486,2010,0.65,Austria,3.0,Brazil,2,0
1744,Mesocacao,El Salvador,1494,2015,0.8,Honduras,2.75,El Salvador,1,0
1745,Mesocacao,El Salvador,1494,2015,0.7,Honduras,3.0,El Salvador,0,0
1746,Mesocacao,Honduras,1347,2014,0.8,Honduras,3.25,Honduras,1,0
1747,Mesocacao,Honduras,1347,2014,0.7,Honduras,3.5,Honduras,0,0
1748,Mesocacao,"La Tronca, Matagalpa",1351,2014,0.7,Honduras,3.25,Nicaragua,0,0
1749,Mesocacao,"La Tronca, Matagalpa",1351,2014,0.8,Honduras,3.5,Nicaragua,0,0
1750,Momotombo,Matagalpa,661,2011,0.7,Nicaragua,2.75,Nicaragua,2,2
1751,Momotombo,Mombacho,661,2011,0.7,Nicaragua,2.75,Nicaragua,2,2
1752,Momotombo,Oscuro,772,2011,0.7,Nicaragua,3.25,Nicaragua,2,2
1753,Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,0.7,Nicaragua,3.0,Nicaragua,2,2
1754,Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,0.75,Nicaragua,2.75,Nicaragua,1,2
1755,Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,0.8,Nicaragua,3.25,Ecuador,1,2
1756,Naive,Trinidad & Tobago,1046,2013,0.7,Lithuania,3.75,"Trinidad, Tobago",0,0
1757,Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,0.78,Lithuania,3.75,Peru,0,0
1758,Naive,Grenada,867,2012,0.71,Lithuania,2.5,Grenada,1,0
1759,Na�ve,Nicaragua,1379,2014,0.7,Lithuania,3.25,Nicaragua,0,0
1760,Na�ve,Chuao,1399,2014,0.75,Lithuania,2.75,Venezuela,1,0
1761,Na�ve,Barinas,1399,2014,0.7,Lithuania,3.0,Venezuela,0,0
1762,Obolo,Pangoa,1638,2015,0.7,Chile,3.75,Peru,0,0
